id,title,miaosu,user,column,touxiang,link
108751207,“我想知道，消费型保险究竟值得买吗？”,A:亲，买保险？ B:打住，我就想问问，消费型保险究竟值得买吗？ A:适合自己的才是…… B:道理我都懂，我看很多人都会选择返还型的，可把我弄迷糊了。 A:保险君我可是专业的，现在就给你整个明白兄dei！ B: 什么是消费型保险？ —— 有事理赔，无事消费型 “假如你买了这种保险，不好运，在约定时...,保险那点事儿,保险,"community/20172/1490944619068-1490948340953.png,community/20172/1490944619068-1490948340953.png!180x180.png,community/20172/1490944619068-1490948340953.png!50x50.png,community/20172/1490944619068-1490948340953.png!30x30.png",/7900300251/108751207
id,title,miaosu,user,column,touxiang,link
108748833,57岁农民，也想交养老保险十五年，每月领1300元的，可以补交吗？,根据最新的养老保险规定，57岁的农民是没有办法一次性补交15年的社保的。具体规定如下： 男满45岁、女满40岁的农民就能够进行补缴，最高只能够补缴10年，而男满60岁、女满55岁的农民，则能够补缴15年。 所以，57岁的农民只能一次性补交10年。如果想缴满15年拿到退休金的话，有两种方法： 第一种就...,小白读财经,保险,"community/20175/1498125979748-1498125989063.jpg,community/20175/1498125979748-1498125989063.jpg!180x180.png,community/20175/1498125979748-1498125989063.jpg!50x50.png,community/20175/1498125979748-1498125989063.jpg!30x30.png",/3851896965/108748833
id,title,miaosu,user,column,touxiang,link
108748911,二胎家庭该如何配置香港保险？,来香港投保的客户里四口之家明显多了起来，内地在开放的二胎政策下，家有两娃的父母对家庭资产配置更加重视和用心。今天笔者就以一个四口之家为例，来和大家聊聊家庭计划吧！ 这是一个典型的内地中产家庭，父亲年收入50万，母亲年收入30万。两个小宝贝分别是2岁的妹妹和4岁的哥哥，妈妈打算在未来...,香港保险理财顾问,保险,"community/20180/1516003726650.jpg,community/20180/1516003726650.jpg!180x180.png,community/20180/1516003726650.jpg!50x50.png,community/20180/1516003726650.jpg!30x30.png",/3188561701/108748911
id,title,miaosu,user,column,touxiang,link
108749388,网购保险？小心遇到假保险！,01 总会有人担心，自己买的保险是假的。 小编不知道该怎么告诉他：这不太可能。 买保险，不管你在哪里买：在小编这里，在代理人手里，在卖保险的网站，电子保单都是保险公司出的。 保险代销平台只能提交投保数据给保险公司，等待保险公司反馈保单号，没有权利出保单。 也就是说你收到了电子保单，...,保险那点事儿,保险,"community/20172/1490944619068-1490948340953.png,community/20172/1490944619068-1490948340953.png!180x180.png,community/20172/1490944619068-1490948340953.png!50x50.png,community/20172/1490944619068-1490948340953.png!30x30.png",/7900300251/108749388
id,title,miaosu,user,column,touxiang,link
108749962,团体意外险术语解析,意外险，即意外伤害保险。是以被保险人的身体作为保险标的，以被保险人因遭受意外伤害而造成的死亡、残疾、医疗费用支出或暂时丧失劳动能力为给付保险金条件的保险。 团体意外险是由保险公司签发一张总的保险单，为该团体的成员提供保障的保险。一般是按职业类别来购买，达到一定人数就可以购买。...,保之道,保险,"community/20180/1516865146438-1516865154515.jpg,community/20180/1516865146438-1516865154515.jpg!180x180.png,community/20180/1516865146438-1516865154515.jpg!50x50.png,community/20180/1516865146438-1516865154515.jpg!30x30.png",/1046445423/108749962
id,title,miaosu,user,column,touxiang,link
108750731,如何选择合适的团体意外险,投保团体意外险，除一般应保管好保险合同、履行好如实告知义务、索赔注意单证齐全等各种保险常规知识外，还需要注意以下几个点： 一是投保团意险前后应采用适当方式向员工明确宣示。经常听见有人说，人死了，残废了，钱还有什么用?但在实际生活中，发生人死亡、伤残的意外事故后，解决问题的焦点...,保之道,保险,"community/20180/1516865146438-1516865154515.jpg,community/20180/1516865146438-1516865154515.jpg!180x180.png,community/20180/1516865146438-1516865154515.jpg!50x50.png,community/20180/1516865146438-1516865154515.jpg!30x30.png",/1046445423/108750731
id,title,miaosu,user,column,touxiang,link
108750902,给员工买团体保险必看！,团体保险是由保险公司用一份保险合同为团体内的许多成员提供保险保障的一种保险业务。在团体保险中，符合上述条件的“团体”为投保人，团体内的成员为被保险人，保险公司签发一张总保单给投保人，为其成员因疾病、伤残、死亡以及离职退休等提供补助医疗费用、给付抚恤金和养老保障计划。 在实务经...,保之道,保险,"community/20180/1516865146438-1516865154515.jpg,community/20180/1516865146438-1516865154515.jpg!180x180.png,community/20180/1516865146438-1516865154515.jpg!50x50.png,community/20180/1516865146438-1516865154515.jpg!30x30.png",/1046445423/108750902
id,title,miaosu,user,column,touxiang,link
108751846,有必要给孩子买保险吗,现在独生子女越来越多，很多新妈妈想要给自己的孩子买一份保险，呵护孩子未来的成长。但是，真的有必要给孩子买保险吗? 首先要认清自己家的现状和经济情况。给孩子买保险要考虑全面，一是看家里的经济情况允不允许，二是看家里的经济压力大不大，三是看自己家的经济可持续性。这些如果不考虑清楚...,保之道,保险,"community/20180/1516865146438-1516865154515.jpg,community/20180/1516865146438-1516865154515.jpg!180x180.png,community/20180/1516865146438-1516865154515.jpg!50x50.png,community/20180/1516865146438-1516865154515.jpg!30x30.png",/1046445423/108751846
id,title,miaosu,user,column,touxiang,link
108694284,再谈香港保险② | 如果必须购买香港保险 你必须知道的几件事,"上周，我发布了一篇文章《<a href=""https://xueqiu.com/8961290631/108579400"" title=""https://xueqiu.com/8961290631/108579400"" target=""_blank"" class=""status-link"">网页链接</a>{再谈香港保险① | 定价优势不再 香港保险还有什么吸引力？}》更新了一下我们对香港保险的认知。 其中我的观点是：在互联网优势推动下，内地保险跟香港保险在价格上的差距越来越小，如果保额需求不是特别大的朋友，没必要非要辗...",孙明展,保险,"community/20180/1516871019910-1516871037761.jpg,community/20180/1516871019910-1516871037761.jpg!180x180.png,community/20180/1516871019910-1516871037761.jpg!50x50.png,community/20180/1516871019910-1516871037761.jpg!30x30.png",/8961290631/108694284
id,title,miaosu,user,column,touxiang,link
108700786,如何用73万总保费，换取1000万身价？,点击上方蓝色字体，关注我们 童博士/文 最近成交了一单终身寿险，趸交。很多人诧异为啥要趸交？因为保障类产品，一般都是尽量拉长交费年限，保障杠杆高——交出第一笔保费、过了等待期后，一旦出险，保险公司就得赔付保额。客户为啥选择趸交呢？ 我们看一份计划书。 （点击看大图） 以35岁的男性...,童博士谈保险,保险,"community/20180/1514864754307-1514864777421.jpg,community/20180/1514864754307-1514864777421.jpg!180x180.png,community/20180/1514864754307-1514864777421.jpg!50x50.png,community/20180/1514864754307-1514864777421.jpg!30x30.png",/9781744616/108700786
id,title,miaosu,user,column,touxiang,link
108768915,中兴通讯：AH股明日双双复牌，将支付14亿美元罚款,"【中兴通讯AH股双双复牌 将支付14亿美元罚款】 中兴通讯A股将于2018年6月13日上午开市起复牌，中兴通讯港股也于明日复牌，且公司已与BIS达成《替代的和解协议》以替代中兴通讯于2017年3月与BIS达成的《和解协议》。 <a href=""http://xueqiu.com/S/SZ000063"" target=""_blank"">$中兴通讯(SZ000063)$</a> 【中兴通讯：重新编制及披露2018年第一季度报告】 中兴通...",要闻直播,沪深,"community/201711/1513595963954-1513595964287.png,community/201711/1513595963954-1513595964287.png!180x180.png,community/201711/1513595963954-1513595964287.png!50x50.png,community/201711/1513595963954-1513595964287.png!30x30.png",/5124430882/108768915
id,title,miaosu,user,column,touxiang,link
108769437,影响人生的选择有很多，除了高考，还有它……,00后的莘莘学子们，高考终于结束了，新的人生可能就此开启。如果让小金给大家提供一些人生建议，那么小金建议你们做的第一件事可能是学习如何“投资”。投资赚钱了，才有资格在大学里谈恋爱对不对？ 小金先给你们说个好消息：“你们上了三年高中，A股在底部磨了三年。” 为什么是好消息呢？因为，...,国金基金,,"community/default/avatar.png,community/default/avatar.png!180x180.png,community/default/avatar.png!50x50.png,community/default/avatar.png!30x30.png",/1688869114/108769437
id,title,miaosu,user,column,touxiang,link
108770159,中兴通讯明天复牌，你觉得会有几个跌停板?,"<a href=""http://xueqiu.com/k?q=%23%E7%83%AD%E9%97%A8%E4%BA%8B%E4%BB%B6%23"" target=""_blank"">#热门事件#</a> <a href=""http://xueqiu.com/S/SZ000063"" target=""_blank"">$中兴通讯(SZ000063)$</a>} 明天复牌，你觉得会有几个跌停板<img src=""https://assets.imedao.com/ugc/images/face/emoji_14_doubt.png"" title=""[为什么]"" alt=""[为什么]"" height=""24"" />",雪球问问,,"community/201711/1513595968730-1513595968909.png,community/201711/1513595968730-1513595968909.png!180x180.png,community/201711/1513595968730-1513595968909.png!50x50.png,community/201711/1513595968730-1513595968909.png!30x30.png",/9315034509/108770159
id,title,miaosu,user,column,touxiang,link
108769053,对正确做空姿势的二次展开,"之前分享过一篇做空策略——<a href=""https://xueqiu.com/3386153330/108203342"" title=""https://xueqiu.com/3386153330/108203342"" target=""_blank"">用正确的姿势做空</a>。干燥的道理似乎并没有减少空头的泪水，今天再多消耗些口水絮叨下，希望我的口水可以抵消空头的泪水。 执着于做空逻辑，是实质上的短期交易与自己心理上的长期期望错配。 卖定离手，在大多数情况下，投资者...",刘志超,美股,"community/20122/1332096701772-20121221.png,community/20122/1332096701772-20121221.png!180x180.png,community/20122/1332096701772-20121221.png!50x50.png,community/20122/1332096701772-20121221.png!30x30.png",/3386153330/108769053
id,title,miaosu,user,column,touxiang,link
108763555,绿色动力环保(01330)：A股的涨停板，我多想你带H股一起飞,"更多港股资讯及独家重磅数据，请点击下载【智通财经APP】<a href=""https://www.zhitongcaijing.com/downloadapp.html"" title=""https://www.zhitongcaijing.com/downloadapp.html"" target=""_blank"" class=""status-link"">网页链接</a> <a href=""http://xueqiu.com/n/今日话题"" target=""_blank"">@今日话题</a> 经过两年多的筹划，6月11日，绿色动力环保终于成功在A股上市，开盘一分钟内直线拉升至涨停，让中签的A股股民直呼痛快。相比之下，港股的绿色动力环保(01330)高开低走，成交额仅...",智通财经app,港股,"community/20167/1470120729825-1494313538818.jpg,community/20167/1470120729825-1494313538818.jpg!180x180.png,community/20167/1470120729825-1494313538818.jpg!50x50.png,community/20167/1470120729825-1494313538818.jpg!30x30.png",/6571616571/108763555
id,title,miaosu,user,column,touxiang,link
108763370,新股解读|“流放”港股的杉杉(01749)，尚能饭否？,"更多港股资讯及独家重磅数据，请点击下载【智通财经APP】<a href=""https://www.zhitongcaijing.com/downloadapp.html"" title=""https://www.zhitongcaijing.com/downloadapp.html"" target=""_blank"" class=""status-link"">网页链接</a> <a href=""http://xueqiu.com/n/今日话题"" target=""_blank"">@今日话题</a> “依靠服装赚钱的时代已经过去了”。这句话出自杉杉品牌(01749)的创始人郑永刚。 对于杉杉来说，时过境迁，留在地上的却是一地鸡毛。作为创始于1989年，拥有近30年历史的服装品...",智通财经app,港股,"community/20167/1470120729825-1494313538818.jpg,community/20167/1470120729825-1494313538818.jpg!180x180.png,community/20167/1470120729825-1494313538818.jpg!50x50.png,community/20167/1470120729825-1494313538818.jpg!30x30.png",/6571616571/108763370
id,title,miaosu,user,column,touxiang,link
108713992,中国国旅调研纪要：免税如同可以低成本扩张的机场,"<a href=""http://xueqiu.com/n/今日话题"" target=""_blank"">@今日话题</a> <a href=""http://xueqiu.com/S/SH601888"" target=""_blank"">$中国国旅(SH601888)$</a> <a href=""http://xueqiu.com/S/SH600009"" target=""_blank"">$上海机场(SH600009)$</a> <a href=""http://xueqiu.com/S/SH600004"" target=""_blank"">$白云机场(SH600004)$</a> 引导境外消费回流，打开国内免税千亿市场空间 中国目前是全球最大的奢侈品消费群体，并呈现持续较快成长。据德国《世界 报》网站 2017 年 12月 20日报道，根据贝恩公司和意大利奢侈品行业协会 20 日公布的一项调查结果...",白发林奇,沪深,"community/20181/1518720026316-1518720026588.jpeg,community/20181/1518720026316-1518720026588.jpeg!180x180.png,community/20181/1518720026316-1518720026588.jpeg!50x50.png,community/20181/1518720026316-1518720026588.jpeg!30x30.png",/2442105821/108713992
id,title,miaosu,user,column,touxiang,link
108768784,港股IPO简析第57期：怡园酒业 (08146.HK)&杉杉品牌 (01749.HK),"港股IPO简析第57期：怡园酒业 (08146.HK)&amp;杉杉品牌 (01749.HK) <a href=""http://xueqiu.com/S/08146"" target=""_blank"">$怡园酒业(08146)$</a> <a href=""http://xueqiu.com/S/01749"" target=""_blank"">$杉杉品牌(01749)$</a> 公司简介： 杉杉品牌运营的业务主要涉及以FIRS、SHANSHAN及LUBIAM三个品牌在中国设计、推广及销售男士商务正装及商务休闲装，主要面向寻求优质男装产品的男性消费者。 集团主要以FIRS品牌，...",狮山投研FDT,港股,"community/20173/1492238602111-1492238602338.jpeg,community/20173/1492238602111-1492238602338.jpeg!180x180.png,community/20173/1492238602111-1492238602338.jpeg!50x50.png,community/20173/1492238602111-1492238602338.jpeg!30x30.png",/9521835651/108768784
id,title,miaosu,user,column,touxiang,link
108767720,融创股东大会游记,"今天上午融创股东大会，在合肥万达文华酒店召开，我作为一名小股东，也参加了这次大会。题目为什么取游记，因为融创向与会股东送福利，给了张万达乐园的票，我主要来玩了一圈<img src=""https://assets.imedao.com/ugc/images/face/emoji_01_smile.png"" title=""[笑]"" alt=""[笑]"" height=""24"" /> 作为一直关注融创的投资者，大会上没有太多新内容，这里不再细表，肯定有雪友会整理出详细的纪要。大公司战略定下来...",别买贵,沪深,"community/20177/1504105239568-1504105239750.jpeg,community/20177/1504105239568-1504105239750.jpeg!180x180.png,community/20177/1504105239568-1504105239750.jpeg!50x50.png,community/20177/1504105239568-1504105239750.jpeg!30x30.png",/7924254038/108767720
id,title,miaosu,user,column,touxiang,link
108717706,论消费升级的终极形态——装B,最近大消费热得火烫，有必要思考一下。 不要言必提马斯洛的五种欲望层次，我们整点自己能想明白的。我觉得人类消费只有两种需求，一种叫生理需求，例如买米吃饭，买肉下菜，另外一种叫装B需求。这才是目前消费升级的主要逻辑。 在以前说特斯拉说茅台的时候我已经说过这个问题了，如今提出，仍然是...,为霜,,"community/20174/1495393875778-1495393876704.jpg,community/20174/1495393875778-1495393876704.jpg!180x180.png,community/20174/1495393875778-1495393876704.jpg!50x50.png,community/20174/1495393875778-1495393876704.jpg!30x30.png",/4327270746/108717706
id,title,miaosu,user,column,touxiang,link
108768915,中兴通讯：AH股明日双双复牌，将支付14亿美元罚款,"【中兴通讯AH股双双复牌 将支付14亿美元罚款】 中兴通讯A股将于2018年6月13日上午开市起复牌，中兴通讯港股也于明日复牌，且公司已与BIS达成《替代的和解协议》以替代中兴通讯于2017年3月与BIS达成的《和解协议》。 <a href=""http://xueqiu.com/S/SZ000063"" target=""_blank"">$中兴通讯(SZ000063)$</a> 【中兴通讯：重新编制及披露2018年第一季度报告】 中兴通...",要闻直播,沪深,"community/201711/1513595963954-1513595964287.png,community/201711/1513595963954-1513595964287.png!180x180.png,community/201711/1513595963954-1513595964287.png!50x50.png,community/201711/1513595963954-1513595964287.png!30x30.png",/5124430882/108768915
id,title,miaosu,user,column,touxiang,link
108713992,中国国旅调研纪要：免税如同可以低成本扩张的机场,"<a href=""http://xueqiu.com/n/今日话题"" target=""_blank"">@今日话题</a> <a href=""http://xueqiu.com/S/SH601888"" target=""_blank"">$中国国旅(SH601888)$</a> <a href=""http://xueqiu.com/S/SH600009"" target=""_blank"">$上海机场(SH600009)$</a> <a href=""http://xueqiu.com/S/SH600004"" target=""_blank"">$白云机场(SH600004)$</a> 引导境外消费回流，打开国内免税千亿市场空间 中国目前是全球最大的奢侈品消费群体，并呈现持续较快成长。据德国《世界 报》网站 2017 年 12月 20日报道，根据贝恩公司和意大利奢侈品行业协会 20 日公布的一项调查结果...",白发林奇,沪深,"community/20181/1518720026316-1518720026588.jpeg,community/20181/1518720026316-1518720026588.jpeg!180x180.png,community/20181/1518720026316-1518720026588.jpeg!50x50.png,community/20181/1518720026316-1518720026588.jpeg!30x30.png",/2442105821/108713992
id,title,miaosu,user,column,touxiang,link
108767720,融创股东大会游记,"今天上午融创股东大会，在合肥万达文华酒店召开，我作为一名小股东，也参加了这次大会。题目为什么取游记，因为融创向与会股东送福利，给了张万达乐园的票，我主要来玩了一圈<img src=""//assets.imedao.com/ugc/images/face/emoji_01_smile.png"" title=""[笑]"" alt=""[笑]"" height=""24"" /> 作为一直关注融创的投资者，大会上没有太多新内容，这里不再细表，肯定有雪友会整理出详细的纪要。大公司战略定下来...",别买贵,沪深,"community/20177/1504105239568-1504105239750.jpeg,community/20177/1504105239568-1504105239750.jpeg!180x180.png,community/20177/1504105239568-1504105239750.jpeg!50x50.png,community/20177/1504105239568-1504105239750.jpeg!30x30.png",/7924254038/108767720
id,title,miaosu,user,column,touxiang,link
108694951,如何靠股息率赚钱？,"<a href=""http://xueqiu.com/k?q=%23%E6%B5%81%E6%B5%AA%E8%A1%8C%E6%98%9F%E6%8A%95%E8%B5%84%E5%A4%87%E5%BF%98%E5%BD%95%23"" target=""_blank"">#流浪行星投资备忘录#</a> 股息率专题-第15篇 这个专题写了将近4个月，足见“高股息率策略”是笔者的真爱。 这是最后一篇了。 一、先回答：如何靠股息率赚钱？ 【步骤一、定量】在5-10年的跨度上，找到持续高分红（分红比率&gt;50%）的企业，最好分红呈明显的增长趋势（没有增长趋势，要更高的股息率...",流浪行星,沪深,"community/20143/1398261361517-1398263804686.png,community/20143/1398261361517-1398263804686.png!180x180.png,community/20143/1398261361517-1398263804686.png!50x50.png,community/20143/1398261361517-1398263804686.png!30x30.png",/1193805304/108694951
id,title,miaosu,user,column,touxiang,link
108699939,好股票、好价格，坐等企业成长--专访价值坚守者自由老木头,红刊财经 何艳 最近，A股市场的表现颇有一番“熊途漫漫”的滋味，在“关灯吃面”再度成为一种“风尚”之际，也有部分投资者异常坚定，逆向选择、越跌越买的行为印证了其进行价值投资的逻辑。“近期股价的大幅下跌实际上给投资者提供了较好的买入时机”，雪球私募复利沃德壹号基金经理自由老木头（...,证券市场红周刊,沪深,"community/20133/1364978745677.png,community/20133/1364978745677.png!180x180.png,community/20133/1364978745677.png!50x50.png,community/20133/1364978745677.png!30x30.png",/2994748381/108699939
id,title,miaosu,user,column,touxiang,link
108749380,聊聊调仓操作的想法,"17年减持消费、地产陆续加仓金融，18年增持机场、消费。 很多球友说这是赌博，价投不应该是抱着股票天长地久，调仓是对原本公司理解不足? 其实我对这些公司基本面理解还是超越市场99.9%的人，去年丹神 <a href=""http://xueqiu.com/n/丹书铁券"" target=""_blank"">@丹书铁券</a> 卖飞中国平安感到可惜的时候我就和他提到他那99%(<a href=""http://xueqiu.com/S/SH600004"" target=""_blank"">$白云机场(SH600004)$</a> )后劲很猛，...",逻辑是基石,沪深,"community/20173/1491058234115-1491058250628.jpg,community/20173/1491058234115-1491058250628.jpg!180x180.png,community/20173/1491058234115-1491058250628.jpg!50x50.png,community/20173/1491058234115-1491058250628.jpg!30x30.png",/6950898743/108749380
id,title,miaosu,user,column,touxiang,link
108726851,记MSCI后首份英文版年报——洋河股份,6月11日洋河股份发出一个英文年报，乍一看眼前一亮。难道洋河股份国际化业务有巨大动作了？虽然公司今年一季度4亿收购智利第二大葡萄酒企VSPT集团12.5%股份，但是因为这个小收购业务就出一份英文年报，那是完全没必要的——A股上市公司很多，国际收购业务也不少，真没见过几个上市公司因国际收购...,小芝D,沪深,"community/20183/1524380881163-1524380881394.jpeg,community/20183/1524380881163-1524380881394.jpeg!180x180.png,community/20183/1524380881163-1524380881394.jpeg!50x50.png,community/20183/1524380881163-1524380881394.jpeg!30x30.png",/1655400419/108726851
id,title,miaosu,user,column,touxiang,link
108747863,宜宾五粮液股份有限公司/投资者关系活动,"<a href=""http://xueqiu.com/S/SZ000858"" target=""_blank"">$五粮液(SZ000858)$</a> 时间：2018年6月8日9:00-12:00（2017年度股东大会） 地点：五粮液公司怡心园会议厅 来访人员：招商证券、方正证券、广发证券、天风证券、申万宏源证券、中信证券、泰康资管、华夏基金、汇添富基金等机构投资者、分析师、研究员及个人投资者等 出席接待人员：刘中国（公司董事...",静修身俭养德,沪深,"community/20172/1488355084487-1488355084774.jpg,community/20172/1488355084487-1488355084774.jpg!180x180.png,community/20172/1488355084487-1488355084774.jpg!50x50.png,community/20172/1488355084487-1488355084774.jpg!30x30.png",/1708280333/108747863
id,title,miaosu,user,column,touxiang,link
108752032,教育资产证券化热潮持续 持续看好教育行业板块,【今日财豹】中国政府全面提高教育质量和促进教育公平，在一系列政策推动下，职业教育将迎来高速发展期，随着资本的不断注入，教育资产证券化热潮持续。 教育投资保持高增长 中产阶级消费成主力 2017年，中国教育行业合计吸引近130亿美元的投资，较2016年增长近一倍。其中，投资额最高的K12中小幼...,财经豹社,沪深,"community/20181/1517471111240-1517471117946.jpg,community/20181/1517471111240-1517471117946.jpg!180x180.png,community/20181/1517471111240-1517471117946.jpg!50x50.png,community/20181/1517471111240-1517471117946.jpg!30x30.png",/9963348609/108752032
id,title,miaosu,user,column,touxiang,link
108753666,【原创】一个资深韭菜必须懂！生而脆弱！逃不掉的金融危机轮回——5分钟看穿金融本质,原创声明 声明：本公众号全部内容均为作者原创，禁止转载。如有交流兴趣，可通过公众号沟通或留言。 【原创逗趣】一个资深韭菜必须懂！生而脆弱！逃不掉的金融危机轮回——5分钟看穿金融本质 宋光磊，2018年6月12日 作为一名资深韭菜，必须得有专业精神！ 谈金融危机，我们先采访一下受害者，解锁...,宋光磊,沪深,"community/20184/1526459459316-1526459459865.jpg,community/20184/1526459459316-1526459459865.jpg!180x180.png,community/20184/1526459459316-1526459459865.jpg!50x50.png,community/20184/1526459459316-1526459459865.jpg!30x30.png",/1701036546/108753666
id,title,miaosu,user,column,touxiang,link
108762175,零售金融周报（6.4-6.10）房贷利率再创新高 南京首套房贷直逼6%,据融360数据统计，上周（6.4-6.10）房贷利率继续上升，首套和二套房贷利率分别环比上升0.6BP和0.3BP。上升最明显的城市为南京，其首套房贷和二套房贷利率分别环比上升5.8BP和1.5BP。 上周（6.4-6.10）理财市场产品收益率波动较小。宝宝理财平均预期收益率为4.03%，较前一周上升3BP；银行理财的平...,融360大数据研究院,房产,"community/20182/1522146627558-1522146630508.jpg,community/20182/1522146627558-1522146630508.jpg!180x180.png,community/20182/1522146627558-1522146630508.jpg!50x50.png,community/20182/1522146627558-1522146630508.jpg!30x30.png",/7630587018/108762175
id,title,miaosu,user,column,touxiang,link
108761678,房企销售业绩破3000亿！有多少购房者相信房价还能再往上涨？,今年一月到五月份房企的销售数据出来了，其中大房企的销售业绩纷纷有所增长，甚至有破3000亿的情况。房企前100名销售总体规则则突破了3.47亿，同比增长33.5%。数据一目了然，房市真的降温了吗？ 不管房市降温没降温，永远都是有人在买房的。 实际上，现在不被看好的房子主要是建在经济发展一般，...,诸葛找房,房产,"community/20176/1499939095323-1499939098624.jpeg,community/20176/1499939095323-1499939098624.jpeg!180x180.png,community/20176/1499939095323-1499939098624.jpeg!50x50.png,community/20176/1499939095323-1499939098624.jpeg!30x30.png",/4590929237/108761678
id,title,miaosu,user,column,touxiang,link
108760408,这个一线城市，房价涨疯了！,文 | T教授 2018年以来，香港房价不仅大幅跑赢恒生指数，还再度荣登“全球头条”。 据华尔街日报报道，莱坊国际全球房价指数显示，截至今年3月，香港房价同比上涨15%，高踞全球各大住宅市场之首。 而从2008年莱坊国际推出该项指数以来，香港已有10次问鼎榜首。这表现确实很符合大家印象中的香港。...,天天说钱,房产,"community/20180/1516081286759-1516081512485.jpg,community/20180/1516081286759-1516081512485.jpg!180x180.png,community/20180/1516081286759-1516081512485.jpg!50x50.png,community/20180/1516081286759-1516081512485.jpg!30x30.png",/4918059469/108760408
id,title,miaosu,user,column,touxiang,link
108756652,行业研究丨房地产行业政策风险分析预测——基于商业地产的分析,摘要 在经济平稳运行、消费稳定增长的背景下，商业地产市场整体发展态势良好。但商业地产问题也比较突出：局部区域内城市间布局失衡，区域内供需关系失衡，融资瓶颈制约大，由此形成了城市群在商业地产上行业政策风险的差异。本文从需求和供给的角度切入，重点分析长三角城市群、京津冀城市群以及...,大公,房产,"community/20184/1525417620532-1525417626364.jpg,community/20184/1525417620532-1525417626364.jpg!180x180.png,community/20184/1525417620532-1525417626364.jpg!50x50.png,community/20184/1525417620532-1525417626364.jpg!30x30.png",/1415896108/108756652
id,title,miaosu,user,column,touxiang,link
108757281,深圳到底有多少套房子,01、 深圳的“二次房改”新闻通稿发出来后，很多人都跑过来问安静同样一个问题：未来深圳将供应170万套房，深圳的房价会涨还是跌？ 对于这样的问题，安静已经见怪不峄了。而且，每当楼市有一个新的政策发布出来，大家问的问题基本也都一样。 问的对嘛？其实没错，但是，很多人也许忽略了这个时间...,安静2012,房产,"community/201711/1514441901456-1514441907896.jpg,community/201711/1514441901456-1514441907896.jpg!180x180.png,community/201711/1514441901456-1514441907896.jpg!50x50.png,community/201711/1514441901456-1514441907896.jpg!30x30.png",/1556977636/108757281
id,title,miaosu,user,column,touxiang,link
108743692,黄益平：房地产升级换代有可能成为新经济,2018年6月5日，经济观察报社在北京中国大饭店主办第十五届（2018）中国蓝筹地产年会，众多高规格专家和房企高层汇聚一堂，围绕”城乡进化论——以美好生活为蓝图“主题，从不同的领域和角度，分享各自思考。以下为部分嘉宾演讲实录节选——编者按 演讲者/黄益平北京大学国家发展研究院副院长、央...,经济观察报,房产,"community/20167/1472028683262-1472028683588.jpeg,community/20167/1472028683262-1472028683588.jpeg!180x180.png,community/20167/1472028683262-1472028683588.jpeg!50x50.png,community/20167/1472028683262-1472028683588.jpeg!30x30.png",/3502728586/108743692
id,title,miaosu,user,column,touxiang,link
108740215,深度干货|深圳房价还会涨！,深圳房价还会涨！ 这还用说! 全国最年轻有活力的城市，有最好的企业，最好的经济结构，最好的环境，土地最稀缺…… 好吧，你都知道了，我就不说了! 但我告诉你，你说的这些，在2015年3月前的深圳都有，那时深圳就缺地，那时华为、腾讯等甚多企业就很牛逼，那时深圳的大运会开过城市焕然一新，那时...,亲戚买房,房产,"community/201710/1509506713206-1509506713535.jpg,community/201710/1509506713206-1509506713535.jpg!180x180.png,community/201710/1509506713206-1509506713535.jpg!50x50.png,community/201710/1509506713206-1509506713535.jpg!30x30.png",/3522825622/108740215
id,title,miaosu,user,column,touxiang,link
108697360,不差钱的千亿俱乐部地产玩家为何突然提速,导读 小债留意到龙湖地产将要更名为龙湖集团的一则消息。目前公司更名已获股东大会通过，「龙湖地产有限公司」将更改为「龙湖集团控股有限公司」。经过20余年的发展，龙湖地产从“小而美”逐渐成长为大型房企，如今已在头部房企占有一席之地。除了发展成果，更引人关注的还是龙湖稳健的财务盘面。...,债市观察,房产,"community/20184/1525682304115-1525682306941.png,community/20184/1525682304115-1525682306941.png!180x180.png,community/20184/1525682304115-1525682306941.png!50x50.png,community/20184/1525682304115-1525682306941.png!30x30.png",/6940750704/108697360
id,title,miaosu,user,column,touxiang,link
108707720,未来3折就能买到房，产权分割是降价的终极武器吗？,来源/微信公众号：樱桃大房子（ytdfz8）； 作者：樱桃 1 这几天有个截图在微博上流传盛广，有些敏感我就不贴上来了，大意是； 国家要彻底放弃房地产作为经济支柱的功能了，国税和地税合并也是在想法优化地方经济结构。 目前一线城市的房子流动性已经锁定，二线城市等他们再圈一波后也快接近尾声，...,樱桃小房子,房产,"community/20171/1487903457080-1487903467161.jpg,community/20171/1487903457080-1487903467161.jpg!180x180.png,community/20171/1487903457080-1487903467161.jpg!50x50.png,community/20171/1487903457080-1487903467161.jpg!30x30.png",/1767867125/108707720
id,title,miaosu,user,column,touxiang,link
108712856,如果有人大量抛售北上广房产，会产生蝴蝶效应吗？,如果有人大量抛售北上广房产，会产生蝴蝶效应吗？ 看房价把人逼成啥样了，有的人为了看到房价下跌，真的什么主意都敢出、什么办法都敢想、什么问题都敢问。可不，近日，网上有人问，假如有人大规模抛售已经赚了钱的北上广的房产，会产生蝴蝶效应吗？ 看到这个问题，我的第一感觉就是，这是一个完...,谭浩俊,房产,"community/20180/1517398490535-1517398502454.jpg,community/20180/1517398490535-1517398502454.jpg!180x180.png,community/20180/1517398490535-1517398502454.jpg!50x50.png,community/20180/1517398490535-1517398502454.jpg!30x30.png",/9847622691/108712856
id,title,miaosu,user,column,touxiang,link
